Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2200;30;0.0010138427335797215;0.5754891462441083;15.343335555915235;109.01401933559531;0.012319706759270287;0.029998387773844115;0.083764394257334326;0.11262894997137964;0.21866421456317667;0.0008563327422730989;0.57545865271708907;15.349096280866751;109.06567944328854;0.013231117757197382;-0.0039780706821090916;0.083956908229052551;0.11245528241046567;0.21868812040511326;0.00099581457354094177;0.57550952130466637;15.338775383641257;108.97936066069423;0.012114915914539037;0.030154675591198554;0.083633214191985217;0.11275525820702585;0.21865917895115952;0.0010031096159588122;0.57549355491274035;15.341878526242116;109.00641618607627;0.0015281899661236849;0.57553592329161796;15.330544266793975;108.93395993433057;0.012233996210724378;0.030181375548465894;0.08364772807016628;0.11276650248165414;0.21868835475367068
2300;31;0.0021206703826130322;0.52344579092863908;60.394563564409232;259.83289550732763;0.0039030604905826963;2.0148550853384961;0.0;0.11251854946827121;0.12522875594344765;0.022281289721975957;0.51718723573890601;64.047733105229042;289.12230513752934;0.0031369625025423975;0.72020611677174884;0.0;0.11827059779183147;0.13210090330851834;0.0021836128697308014;0.52397666597934034;60.04271356680681;257.49777161773994;0.0040127657284452041;4.927682718385995;0.0;0.11214756928872953;0.12478640226659195;0.0021160205370046848;0.5236096741573838;60.166033887074065;259.09454687163128;0.0021220846342374336;0.52345393922672123;60.390909116906151;259.79709763195319;0.0038815467751239863;2.6436578642758946;0.0;0.11250953400041022;0.12521800470917416
2300;32;0.002121069195866891;0.51911642810882075;64.394102328417858;279.91243908878664;0.0026385963440056625;1.2504910232948419;0.0;0.11372855530336261;0.1266722962671738;0.011073603083843853;0.51587724185012074;66.76478581770283;295.95941047892632;0.0026777000650153415;0.40968002472823173;0.0;0.1160626214342438;0.12946000823093284;0.0021834101734184716;0.51941446881639908;64.17355438112277;278.48430245242474;0.0026633096503464221;3.0629665579752441;0.0;0.11353009785718435;0.12643545867048869;0.0021155159107452653;0.51920858472780029;64.252211267794721;279.46065616973402;0.0021495928188118409;0.51918760203035919;64.390045991967511;279.57681548950831;0.0026331751003418218;1.6672841800357219;0.0;0.11359457536000819;0.1265124023112289
2300;33;0.0021358016423262162;0.51915479454409985;64.388964484673892;279.73109138341613;0.0026545875296691041;0.96582131868103716;0.0;0.11366155571149236;0.12659233608554873;0.014210342494333634;0.51612137220681742;66.184945043208245;294.66343436887621;0.0025574493057370488;0.34525337896411656;0.0;0.11658540912169922;0.1300849695170388;0.0020436041281689035;0.51939240495085026;64.1770399237992;278.58812864635667;0.002674997924559515;1.3760886690306506;0.0;0.1135675930093122;0.1264802027800975;0.0021194949131414622;0.51921570223112423;64.246613228750519;279.42647513377011;0.0022048366370374822;0.51928235173949966;64.337120566169773;279.12470799975534;0.0026512006944090995;2.6790007197803334;0.0;0.1135008354856283;0.12640053973993093
2300;34;0.0021362507978501112;0.51697990986445463;66.925278406187033;290.5095026839391;0.0021460280467685312;0.56459091279492668;0.0;0.1135641309432122;0.12647607134566768;0.0078273599088246465;0.51539234123769129;67.983355589280208;298.55876588068247;0.002321438730849387;0.17997027063785254;0.0;0.11494367682457632;0.12812307026692391;0.0020434144906060921;0.51711336833928789;66.80362323197339;289.83967014888577;0.0021426185557310773;0.81206332179704077;0.0;0.11350656654879661;0.12640737859370252;0.0021195762908690278;0.51701375968109897;66.842325086387561;290.33285870406002;0.0024662176195410523;0.51721050214148823;66.875415563657313;289.37344524433939;0.0021547055623501381;1.561750211779156;0.0;0.11319110004546339;0.12603097131931751
2300;35;0.0020918452606129259;0.51929095209466669;64.196583252186826;279.0665355548162;0.0026689866128986905;2.1353715324679001;0.0;0.11373391617578454;0.12667869431071668;0.01576607441587155;0.51624647014195535;65.725035874891631;293.9802508369076;0.0025118852451054387;-1.3179684044374085;0.0;0.11714912616933039;0.13075908917734805;0.0021676204776937416;0.5193647566359112;64.126616256841288;278.71135803718818;0.0026695100896714109;2.408380864615367;0.0;0.11371232829464362;0.12665292994400451;0.0020028763006411788;0.51953704884367458;63.974967460993362;277.88560835131796;0.0020911481971614054;0.51929361654420025;64.201115059246249;279.05459858099692;0.0026555593717390315;1.6278509658803841;0.0;0.11372054699203003;0.12666273862424601
2300;36;0.0020916273823575081;0.51705609666671759;66.81372878766048;290.12158705329119;0.0021437950028549342;1.2569265218232317;0.0;0.11360323222445251;0.12652273314477613;0.0087552521295597707;0.51545977684987965;67.731586758126312;298.18537907076552;0.0022569454993137199;-0.71903808996296448;0.0;0.11523711813917752;0.12847358824809671;0.0021672155702047937;0.51709793462763043;66.770318550298583;289.91105521668061;0.0021382009397991142;1.4194877566609421;0.0;0.1135942797310666;0.12651204951783473;0.0020099823643250948;0.51719278373406086;66.684924511986694;289.43602753996487;0.002071535983648916;0.51706885927081514;66.817714679902309;290.0595264567869;0.0021343147102975885;0.94382226603784147;0.0;0.11357100749912388;0.12648427744868843
2300;37;0.0021121259434067376;0.51704451645150706;66.800838142484196;290.17673700977821;0.002148313509217601;1.4698142544318671;0.0;0.1136483622745522;0.12657659087910997;0.010998693906449218;0.51563505989288128;67.311819815167254;297.2469529541666;0.0021937064696977131;-1.4112433777114575;0.0;0.11560390994216768;0.12891181577225044;0.0021846069827185914;0.51711298416805873;66.76342814000283;289.83646898736743;0.0021431961545413224;1.5750325245534214;0.0;0.11357612885283223;0.12649038901369283;0.0020804680497206445;0.51717639842585628;66.69325126907269;289.51721582656552;0.0022062659835791658;0.51714597566597531;66.795337985119929;289.67897826562483;0.0021424391692231666;1.1943972014776705;0.0;0.11345590291949237;0.12634692277130269
2300;38;0.0021125905094843281;0.515619273552957;68.448120230365504;297.47168409201299;0.001872592684969653;0.71492543469133807;0.0;0.11370357611352608;0.12664248462967703;0.0051840386415564366;0.5150396285177109;68.745129863626147;300.44761400030268;0.0020322281450510715;-0.61178108395552044;0.0;0.11436867573297002;0.12743641680434792;0.0021844744975379922;0.51565252033177522;68.42735707045675;297.30151173082481;0.0018633421213895582;0.76614747831627028;0.0;0.11367188307091357;0.12660466097383025;0.0020808625767384445;0.51568243236085642;68.396754617528259;297.14699072895093;0.0026853062215274237;0.51579114338282916;68.409225015927291;296.60177964214046;0.0018759654198237036;0.57735417356923335;0.0;0.11342563530546682;0.12631080601840525
2300;39;0.0020868664062194744;0.51954058447362139;63.843193272606783;277.8523889383946;0.0027595948588739999;2.4536588733504061;0.0;0.11387077914530383;0.12684204370448007;0.015902659540917314;0.51634918585314804;65.45948520919967;293.43497186891619;0.0025885063633386794;0.71021495611063301;0.0;0.11741569249043776;0.13107794460956182;0.0020560769480097991;0.51974788579988473;63.597413368104029;276.85443354131468;0.0027907859654970413;1.609201630629542;0.0;0.11390136934579659;0.12687855584128629;0.0018635778848124583;0.52012672270457838;63.29545004993615;275.0592914531631;0.0020813115512137177;0.51954654520706511;63.850179678374488;277.82542227270045;0.0027453024474332196;2.2553654294782177;0.0;0.11384640054901979;0.12681294618572941
2300;40;0.0020826041419768045;0.51720081082441549;66.605023674637707;289.38666935410856;0.0021913493799855348;1.4557492232128766;0.0;0.11367301840175763;0.12660601590657117;0.0088193717550777984;0.51551713373910912;67.588945966771774;297.87730287184985;0.0023094784798648018;0.386987630014346;0.0;0.11536558318731641;0.12862706132769572;0.0020558840967954805;0.51731528209412603;66.45889480707153;288.80913895588986;0.0021961500892895302;0.96510624245240706;0.0;0.11369643909342966;0.12663396697717574;0.001863480657967101;0.51753053930364556;66.282623801031562;287.73893727592196;0.0020253368749416399;0.51724165953634971;66.612790483727338;289.18801969699575;0.0021843349065358746;1.3157222110706357;0.0;0.11357837117694859;0.12649306489644982
2300;41;0.0021048935830933497;0.51718842754961569;66.594522526133659;289.44588809677646;0.0021901556076305935;1.7923320699580358;0.0;0.11371573080388772;0.12665699069377412;0.012059831494078948;0.51571164957440518;67.057282463845993;296.82863495672416;0.0022344623375532727;0.59382083355785653;0.0;0.11588959857160809;0.12925321510248219;0.002413661856990408;0.51752302931446925;66.428887022023176;287.79390463088578;0.0022055117854348329;0.92818525955493669;0.0;0.11333508974875148;0.1262027669727202;0.0018164026432319336;0.51755933538929033;66.285708688524707;287.59947180469396;0.0021041921715627076;0.51718884312163493;66.596366249935201;289.4440894328531;0.0021733157302704902;1.6229371881280485;0.0;0.11371173350675788;0.12665222009092481
2300;42;0.0021051145902344203;0.51568803651449158;68.347252330503096;297.11250751969095;0.0018938275843547116;0.88738602906488495;0.0;0.11373501001082603;0.12667999977337155;0.0057992473704017149;0.51507529894345427;68.623844573694313;300.25040066971178;0.0020564664394754251;0.26907689213260255;0.0;0.11450029772457451;0.12759357461033632;0.002413699259360874;0.51585244651547002;68.253892112389721;296.27431139813325;0.0018841380810026543;0.46466507132123525;0.0;0.11356316004278802;0.12647491272951214;0.0018164692498094681;0.5158662086477791;68.202379044806761;296.19873976041856;0.002931119543842382;0.51591760963677658;68.291566471679232;295.95225189792268;0.0019054316591801893;0.79964185340486438;0.0;0.11337026313773813;0.12624473514505818
2300;43;0.0019298910321093876;0.51839786001148147;64.881802338427548;283.38316937348077;0.0023492387214053205;2.5565283596208133;0.0;0.11429342125482241;0.12734656824338259;0.016318467742781131;0.51648500242958029;64.418985095339124;292.62427981038792;0.0023494096398273311;1.7923399239009541;0.0;0.11904076338278997;0.13302292821831382;0.0020116251599788895;0.51951885086699789;62.949610651891767;277.83971544717002;0.0024985740937755823;3.4940295947606614;0.0;0.11554187742837346;0.12883769476064824;0.0018656170612338745;0.51952950378030671;63.104058215615943;277.80981077133703;0.0019081803401152066;0.51841411727030817;64.886907012231632;283.30617952336974;0.0023368973585569642;2.0995705486072325;0.0;0.11425190185057296;0.12729699884286277
2300;44;0.0019297086934520651;0.51628965516917069;67.448397429783327;293.98751490481419;0.0019052705449801061;1.426351821274352;0.0;0.1140497432314176;0.12705566349857858;0.0079338386870532115;0.515453156499871;67.304917242471532;298.16383354451381;0.0020187042394200811;0.97641824410175104;0.0;0.11598601893552733;0.12936845182119125;0.0020180159771523965;0.51688223055404137;66.314651124201191;290.91180000898959;0.0019070911547872948;2.1300199061784042;0.0;0.11481328566556652;0.12796733798465756;0.0018495271793041142;0.51689395305703356;66.414241982979178;290.86689078248997;0.0016347389743088577;0.51638685960249497;67.470392267079205;293.50711224992511;0.0019033299688188357;1.1675951818958197;0.0;0.11381800766135261;0.12677905791055252
2300;45;0.0021993248136266499;0.51628816345786055;67.370003336975017;293.98496996411421;0.001912064486222233;1.8780036860462701;0.0;0.11418633668502533;0.12721872424769937;0.011654255646611621;0.51572263788307771;66.386761190183663;296.68626214376928;0.0019674325734785262;1.6447472853442946;0.0;0.11704530032483679;0.13063491142534486;0.0025521540981489842;0.51702979694132423;66.12476192009963;290.16285912852481;0.0019323888553976357;2.042422854565018;0.0;0.11484779096529554;0.12800854802584474;0.0025581116635589943;0.51700463499418514;66.191301209237324;290.29478831636033;0.0022408751412647593;0.51631048296399573;67.332545725167606;293.86918057012798;0.0019003028166725323;1.5924851775039883;0.0;0.11420554521941589;0.12724165590548225
2300;46;0.0021944288144980927;0.51510744175735768;68.872585448402063;300.11839286155333;0.0016987254714693352;0.74130974621482437;0.0;0.11401951346894149;0.12701957813700637;0.004544232741318501;0.51498029171453319;68.568835223635446;300.72770320650602;0.0017626730879526072;0.68094394961946136;0.0;0.11478445521146508;0.12793290616572264;0.0025523274009084437;0.51539364029266188;68.31741800709311;298.59487785556337;0.0016323808562258889;0.95637571604072491;0.0;0.11437525328835603;0.12744427014897988;0.0025582143745563665;0.51538321840261991;68.34831315431002;298.65157730635354;0.0038265805164362952;0.5153043110714256;68.746193904244691;299.10200799900861;0.0017068351936200231;0.63362429953173205;0.0;0.11383574829484464;0.12680023213628286
2300;47;0.0021049096324422959;0.52001563781998705;63.099807128687324;275.54825621101668;0.0029161072014536986;2.2169057678880222;0.0;0.11427117926061627;0.12732001369280074;0.022851536421379465;0.51760581509732173;61.249715583479585;286.71032221631157;0.0030997948529227024;4.0412446806271873;0.0;0.12280586156999081;0.13753666001895032;0.0015694019307739638;0.52116972957662921;62.121142652819103;270.13903789055666;0.0031102627248380393;2.7719496594933446;0.0;0.11377521869454345;0.12672798839129495;0.0017068105712705639;0.52074337372978374;62.575817211861754;272.13556306699502;0.002104208215563546;0.52001754880656648;63.102609300925486;275.53976541001288;0.0028909580780305047;1.8513444036251769;0.0;0.11426226630940957;0.12730937269307807
2300;48;0.0021047084820574901;0.51746864051474972;66.15736494956225;288.02394219481067;0.0022625694164097841;1.3475578846581016;0.0;0.1139118024356519;0.12689100882998097;0.012970315685453275;0.51623627250309811;65.104610484602702;293.94943426827103;0.0025141391250830618;2.4902279936782179;0.0;0.11829405093429063;0.13212897440930757;0.0015383030763826179;0.51813962772619093;65.572379535188645;284.70744866886207;0.002312770482004462;1.7217963423775018;0.0;0.11359334593590602;0.12651093515930198;0.001706774967829322;0.51788393430462953;65.847989616687187;285.97299306392398;0.0021040071322078763;0.51746954442773307;66.159085870662651;288.01976449468788;0.0022430298407428591;1.1289657999839164;0.0;0.11390701663660804;0.12688529646573882
2300;49;0.0020881534946346177;0.51747767443107395;66.173928522442253;287.98211140144747;0.0022475932921092127;1.2483581431396829;0.0;0.11386508588337595;0.12683524836697291;0.016085665278082254;0.51653760223011047;64.196752676033213;292.33446227184641;0.002366328112300386;2.3165912851510484;0.0;0.11934539095064005;0.13338774218967472;0.00203280432703186;0.51813047602527351;65.685546173120642;284.76569779730602;0.0022965418787853596;1.6861195828170139;0.0;0.11341447155889277;0.12629748508428745;0.0016217473224153297;0.5179176058119227;65.853306144211373;285.81125342034284;0.0047785000945264194;0.51855138707679738;65.995525185288471;282.79104027940161;0.002329019916971584;1.183505998521639;0.0;0.11205067372437266;0.12467088240462397
2300;50;0.0020861330304079401;0.51582834366045371;68.136096264498008;296.38037882072734;0.0019127426234399948;0.63761546790601642;0.0;0.11380898738879448;0.12676829191138536;0.0077440362150742207;0.51547912186692701;67.186918217562081;298.01736382199812;0.0020219478451783623;1.2835597617282701;0.0;0.11613806263416052;0.1295501809608178;0.0020327662329173227;0.5161522412823949;67.88295460976623;294.72725583547162;0.0019023751195089899;0.89387419639308519;0.0;0.11358837670572;0.12650500506481188;0.0016212529026985796;0.51604269587887408;67.98529936155812;295.28734158815416;0.0012478311465085657;0.51611576619685817;68.193334288490533;294.94849971465311;0.0018891931939730628;0.58840777106325959;0.0;0.1131403244395849;0.12597039421109385
2300;51;0.0019595844527960839;0.51984166124386422;62.474078279721148;276.27470563420366;0.0025817468617735633;2.7118522354896868;0.0;0.11577383673412799;0.129114871703815;0.018507511953555524;0.51680301890609026;63.173087074792669;290.88836956281551;0.0024245533888782585;3.7656931777739544;0.0;0.12072880334532649;0.13504533613923522;0.0077161853851400557;0.5234144369129935;61.197179564414739;260.06878674886843;0.0028894130432790045;3.7871949096142998;0.0;0.11109334025268554;0.12352968433125909;0.001205809224498234;0.52046528967365646;62.294025667899646;273.37267494050491;0.00193818350342774;0.51986087958583949;62.470926580926204;276.18507482650949;0.0025580507515636382;3.2335135430507478;0.0;0.11574094456013234;0.12907556512774201
2300;52;0.0019595396206152113;0.51705841736247238;66.02357906093961;290.00959896639938;0.0019400344251370458;1.6858196914313339;0.0;0.11496730322830763;0.12815128977327411;0.0091353994756066571;0.5156210512471856;66.599827660837079;297.22518433267317;0.0020246693760875788;2.0619400678867805;0.0;0.11687678415638257;0.13043337993512633;0.0081790156014964824;0.51915281136077374;65.033370562460576;279.82157108560972;0.0019749429654456452;2.4175574610765693;0.0;0.11253191291512943;0.12524434112703922;0.0012057366168277078;0.51738802510110482;65.931599260971296;288.38756078229295;0.0019075475501297368;0.51707664189826608;66.024226516548367;289.92038458862783;0.0019219254861968917;2.0131918771866708;0.0;0.11492946162948488;0.1281060917642719
2300;53;0.0015834841640908238;0.51718896148176718;66.08119891764612;289.3779900044255;0.0019628317538879971;1.5803458121112612;0.0;0.11460396646004235;0.12771736528743272;0.012557730553956462;0.51599176637007371;65.374452791750358;295.20432047390852;0.0019782236240476147;3.3616226955857087;0.0;0.11830923498111559;0.13214714843460026;0.0017769112185618652;0.51828855839111609;65.325973199655252;283.96224588136351;0.002022005946691319;2.048160863031967;0.0;0.11372828816508398;0.12667184540191848;0.0041523559621351371;0.51796424909798633;65.65073009041059;285.56080505218642;1.8462891405348845e-05;0.5189783594002888;66.196584110977014;280.7893101718563;0.0020908933145435426;1.4397075696805928;0.0;0.1108779894336733;0.12327337706155524
2300;54;0.0015526703396763449;0.51545366208524412;68.334993075429466;298.29344792838873;0.0016454840899758486;0.75127689209608661;0.0;0.11422505794159338;0.1272649509995151;0.00485239410908347;0.51509341348598292;68.118525828148947;300.09344231400956;0.0017219554981776539;1.5908369074494999;0.0;0.11531863575025504;0.12857097327763004;0.0017765738541290854;0.5159057538279419;67.953324430698927;295.96885909747482;0.0016125592939806096;1.0442064610785451;0.0;0.11396221914169104;0.12695105533055223;0.0041521107315536385;0.51578188367632516;68.031649702434692;296.60046739527996;0.00075128969164571968;0.5155995018029127;68.395438961106137;297.56469480592006;0.00160167404137353;0.67983821293324809;0.0;0.11383128838425507;0.12679490901428478
2300;55;0.0025901959355280131;0.52416823174531568;57.961669078625206;256.41288993373627;0.0032347507188985459;1.4197120594531043;0.0;0.1158174374810807;0.1291669764231855;0.019964759906196325;0.51727897567729186;61.55599165104546;288.33895012964382;0.0026191197379438055;2.674352284221726;0.0;0.12289200802297726;0.13764005528238901;0.0074416014454917303;0.52754136669043794;56.618642943436733;242.27099390001234;0.003592918117686892;1.2285359772285176;0.0;0.1118878265027682;0.12447672527127811;0.0052473557535404683;0.52682257752480743;57.149831097581547;245.24131287927179;0.0026259068059170509;0.52434157409608484;57.859080709762772;255.65997805888708;0.0031373903313840763;1.3485432398994135;0.0;0.11567711585477596;0.12899929132575266
2300;56;0.0025904088711003678;0.5194970839878672;63.041338572733061;277.95326015527763;0.0020478324442508608;0.93755297304625174;0.0;0.11541644416350197;0.12868782676278423;0.0099298327895680424;0.5158863191354478;65.627027247548739;295.7652755214977;0.0021065155987626399;1.6899324228148771;0.0;0.11806932864506961;0.13186002073000427;0.0070491466851563787;0.52142156681180896;62.054184989239005;268.99267699388741;0.0020655504787987743;0.81055796595563834;0.0;0.11340136324658577;0.12628182181570491;0.0052470752443187435;0.52103795053604551;62.435933386818881;270.77648570167338;0.018880402425690584;0.52201136951962834;61.945819473240789;266.33502064212138;0.0023020270042834784;0.90760081715970387;0.0;0.11244334595141585;0.12513907526886117
2300;57;0.0096184345864341186;0.52187427045926227;61.677846322519073;266.91332206078187;0.0023040239292418689;0.69027927047144999;0.0;0.11320430836369459;0.12604672963958866;0.021474756041523359;0.51685233098858341;62.518475603578459;290.55718786758007;0.0021667356296210319;1.3969462416781653;0.0;0.12189568324433595;0.13644456513587483;0.014681765083851184;0.52251555355959822;60.989311345467073;263.97817520053843;0.0023002992985333213;0.54074651242288496;0.0;0.11322411226204888;0.12607035126429605;0.012981100390915467;0.52235035472796476;61.168772548566054;264.73121106878392;0.006989809365596838;0.52215770369524728;61.755670152752273;265.65974580899353;0.0022920124369377459;0.65954102549525828;0.0;0.11250582316164356;0.12521357943334852
2300;58;0.0090596269765670957;0.51763642653873809;65.765837779980188;287.15952885981869;0.001565041284809976;0.36687346063075665;0.0;0.11425842199379967;0.1273047830579076;0.0096139213781757087;0.51550878746408724;66.593378839576346;297.7903384034164;0.0017548112050350033;0.75176467945397007;0.0;0.1171189862351196;0.13072304039329735;0.013719367812692672;0.51796643055687908;65.259487851233928;285.50054321746182;0.0015240334345087659;0.28211310188197558;0.0;0.1144879237071549;0.12757879671788847;0.011385378319922321;0.517870795470872;65.452817600816289;285.98621318122792;0.0096971073684621115;0.51770688298533563;65.678040853534696;286.80706796381065;0.0015422603610675697;0.36668949063596301;0.0;0.11427118609038024;0.12732002184674662
2300;59;0.025319020687380681;0.52357968671251032;59.826523517927683;259.18152686578236;0.002520095743838208;0.23594377603188832;0.0;0.11333120974227995;0.12619813748622993;0.093781668885820374;0.51921367556709985;55.968288452480408;278.30653732678741;0.0025547339753480987;-6.6331515024465659;0.0;0.13074532340579564;0.147087712909063;0.025977762525479852;0.52372737785345336;59.720498443604292;258.53022332312651;0.00249614861681511;0.45372298942609746;0.0;0.11324400900282264;0.126094094109302;0.0270204647455362;0.52369440962140656;59.693422482840482;258.66905194090373;0.0070005204765773632;0.52402514137673228;60.790551940173067;257.38231849954917;0.0024892337054290025;0.4379742882456128;0.0;0.11066576478467395;0.12302058086356486
2300;60;0.001288057059622942;0.51850474362022481;65.821721303936641;282.99169087755979;0.0015604807605255325;0.10298847459750959;0.0;0.11244017127035844;0.12513528953784006;0.052975290827419766;0.51699235945998545;62.594266893087095;289.88072416576011;0.0018223071722013105;-3.580837129743486;0.0;0.12144878860457531;0.1359085684046599;0.0020475870212204746;0.51853732406079056;65.741509017133225;282.82632135326924;0.0015337120472145749;0.197695701845646;0.0;0.11251421616073765;0.12522358832751745;0.0016041261713685166;0.51852788513346182;65.787490380277745;282.87706799039967;0.00060448158212779738;0.51857976215104329;65.79489409845884;282.63081887194812;0.001537630198498705;0.1959883373515936;0.0;0.11233896837636671;0.12501461160978983
2300;61;0.0033486854239790976;0.51862576706064123;65.582438575595404;282.38523899799179;0.0017015151758590159;0.19202431152649524;0.0;0.11261481025764392;0.12534355394386221;0.0010807642818291146;0.51858352547147679;65.790927937236049;282.61240150931081;0.0018187807755734419;-0.10898809704116275;0.0;0.1123383994695724;0.12501393324756283;0.0028470651154746934;0.5186607015393504;65.578542129028236;282.21859624043447;0.0016746802373702697;0.19387571437476936;0.0;0.11255283159763009;0.12526963905607133;0.0035523296141539581;0.51863166316413778;65.561022885299323;282.35450395094529;0.0078465363766547398;0.51867185779164748;65.254209215003939;282.12482876872593;0.00169941870007801;0.19510978798678025;0.0;0.11309400736164291;0.12591513801916532
2300;62;3.4457336575671341e-13;0.51464320405590402;69.578821711121591;302.582125163613;0.0011886325237489316;-0.0093850893662761337;0.0;0.11378018623896183;0.12673391718652632;0.0;0.51464374636552235;69.575932423097115;302.57897299475911;0.0012799358560832779;-0.013158611569963341;0.0;0.11378385663521187;0.1267382978394922;6.4038924514785216e-13;0.51464286570862028;69.580624404983197;302.58409182179184;0.001166673333441754;-0.0094737282296364356;0.0;0.11377789632929398;0.12673118416271067;8.4640907635730317e-56;0.51464313051694488;69.579213517973486;302.58255261079398;0.001302488676263452;0.51465992846020292;69.489777696950242;302.48493128229745;0.001179196191711787;-0.0091431105758488229;0.0;0.11389342623856304;0.1268690749643395
